ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	SAR	Sarasota	002		143	143	YES			80877
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	SAR	Sarasota	002		143	143	YES			84026
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	CHA	Charlotte	002		63	63	NO			12236
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	CHA	Charlotte	002		63	63	NO			13723
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	CHA	Charlotte	002		63	63	NO			13078
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	CHA	Charlotte	002		63	63	NO			13308
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	CHA	Charlotte	002		63	63	NO			13235
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	CHA	Charlotte	002		63	63	NO			14290
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	CHA	Charlotte	002		63	63	NO			13516
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	CLL	Collier	002		96	96	NO			15494
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	CLL	Collier	002		96	96	NO			16946
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	CLL	Collier	002		96	96	NO			14851
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	CLL	Collier	002		96	96	NO			15340
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	CLL	Collier	002		96	96	NO			15295
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	CLL	Collier	002		96	96	NO			16202
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	CLL	Collier	002		96	96	NO			16724
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	DES	Desoto	002		15	15	NO			2183
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	DES	Desoto	002		15	15	NO			2108
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	DES	Desoto	002		15	15	NO			1787
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	DES	Desoto	002		15	15	NO			1863
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	DES	Desoto	002		15	15	NO			1987
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	DES	Desoto	002		15	15	NO			1913
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	DES	Desoto	002		15	15	NO			1904
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	GLA	Glades	002		13	13	NO			891
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	GLA	Glades	002		13	13	NO			929
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	GLA	Glades	002		13	13	NO			980
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	GLA	Glades	002		13	13	NO			875
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	GLA	Glades	002		13	13	NO			903
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	GLA	Glades	002		13	13	NO			907
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	GLA	Glades	002		13	13	NO			916
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	HAR	Hardee	002		12	12	NO			1705
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	HAR	Hardee	002		12	12	NO			1640
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	HAR	Hardee	002		12	12	NO			1539
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	HAR	Hardee	002		12	12	NO			1441
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	HAR	Hardee	002		12	12	NO			1924
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	HAR	Hardee	002		12	12	NO			1739
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	HAR	Hardee	002		12	12	NO			1759
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	HEN	Hendry	002		22	22	NO			2268
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	HEN	Hendry	002		22	22	NO			2210
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	HEN	Hendry	002		22	22	NO			2585
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	HEN	Hendry	002		22	22	NO			2198
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	HEN	Hendry	002		22	22	NO			2185
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	HEN	Hendry	002		22	22	NO			2389
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	HEN	Hendry	002		22	22	NO			2445
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	HIG	Highlands	002		24	24	NO			8115
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	HIG	Highlands	002		24	24	NO			7553
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	HIG	Highlands	002		24	24	NO			7289
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	HIG	Highlands	002		24	24	NO			7379
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	HIG	Highlands	002		24	24	NO			8091
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	HIG	Highlands	002		24	24	NO			7539
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	HIG	Highlands	002		24	24	NO			7650
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	HIL	Hillsborough	002		320	320	NO			74990
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	HIL	Hillsborough	002		320	320	NO			70197
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	HIL	Hillsborough	002		320	320	NO			78914
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	HIL	Hillsborough	002		320	320	NO			74324
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	HIL	Hillsborough	002		320	320	NO			71710
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	HIL	Hillsborough	002		320	320	NO			75817
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	HIL	Hillsborough	002		320	320	NO			77399
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	LEE	Lee	002		150	150	NO			44827
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	LEE	Lee	002		150	150	NO			42844
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	LEE	Lee	002		150	150	NO			41754
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	LEE	Lee	002		150	150	NO			41975
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	LEE	Lee	002		150	150	NO			44679
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	LEE	Lee	002		150	150	NO			42234
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	LEE	Lee	002		150	150	NO			43312
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	MAN	Manatee	002		135	135	NO			23323
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	MAN	Manatee	002		135	135	NO			22697
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	MAN	Manatee	002		135	135	NO			24734
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	MAN	Manatee	002		135	135	NO			22339
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	MAN	Manatee	002		135	135	NO			22170
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	MAN	Manatee	002		135	135	NO			22809
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	MAN	Manatee	002		135	135	NO			24449
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	PAS	Pasco	002		132	132	NO			30561
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	PAS	Pasco	002		132	132	NO			29473
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	PAS	Pasco	002		132	132	NO			32276
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	PAS	Pasco	002		132	132	NO			30355
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	PAS	Pasco	002		132	132	NO			33948
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	PAS	Pasco	002		132	132	NO			29515
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	PAS	Pasco	002		132	132	NO			31149
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	PIN	Pinellas	002		345	345	NO			81799
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	PIN	Pinellas	002		345	345	NO			77727
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	PIN	Pinellas	002		345	345	NO			91683
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	PIN	Pinellas	002		345	345	NO			79352
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	PIN	Pinellas	002		345	345	NO			83151
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	PIN	Pinellas	002		345	345	NO			77936
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	PIN	Pinellas	002		345	345	NO			82891
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	POL	Polk	002		163	163	NO			40292
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	POL	Polk	002		163	163	NO			42025
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	POL	Polk	002		163	163	NO			36044
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	POL	Polk	002		163	163	NO			35940
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	POL	Polk	002		163	163	NO			42118
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	POL	Polk	002		163	163	NO			38694
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	POL	Polk	002		163	163	NO			37529
11/7/2000	NOP	Non-Partisan	D27	Shall Judge Edward F. Threadgill be retained in office?	SAR	Sarasota	002		143	143	NO			29180
11/7/2000	NOP	Non-Partisan	D26	Shall Judge Thomas E. Stringer be retained in office?	SAR	Sarasota	002		143	143	NO			27988
11/7/2000	NOP	Non-Partisan	D25	Shall Judge E. J. Salcines be retained in office?	SAR	Sarasota	002		143	143	NO			30467
11/7/2000	NOP	Non-Partisan	D23	Shall Judge Charles A. Davis, Jr. be retained in office?	SAR	Sarasota	002		143	143	NO			27680
11/7/2000	NOP	Non-Partisan	D24	Shall Judge Oliver L. Green be retained in office?	SAR	Sarasota	002		143	143	NO			28938
11/7/2000	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in office?	SAR	Sarasota	002		143	143	NO			30374
11/7/2000	NOP	Non-Partisan	D21	Shall Judge John R. Blue be retained in office?	SAR	Sarasota	002		143	143	NO			28907
11/7/2000	NOP	Non-Partisan	D31	Shall Judge James R. Jorgenson be retained in office?	DAD	Miami-Dade	003		617	617	YES			273859
11/7/2000	NOP	Non-Partisan	D31	Shall Judge James R. Jorgenson be retained in office?	MON	Monroe	003		33	33	YES			18604
11/7/2000	NOP	Non-Partisan	D31	Shall Judge James R. Jorgenson be retained in office?	DAD	Miami-Dade	003		617	617	NO			116747
11/7/2000	NOP	Non-Partisan	D31	Shall Judge James R. Jorgenson be retained in office?	MON	Monroe	003		33	33	NO			6958
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	BRO	Broward	004		609	609	YES			314167
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	BRO	Broward	004		609	609	YES			308083
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	BRO	Broward	004		609	609	YES			289064
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	BRO	Broward	004		609	609	YES			308403
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	BRO	Broward	004		609	609	YES			309767
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	BRO	Broward	004		609	609	YES			317099
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	IND	Indian River	004		38	38	YES			23107
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	IND	Indian River	004		38	38	YES			22474
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	IND	Indian River	004		38	38	YES			22146
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	IND	Indian River	004		38	38	YES			21520
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	IND	Indian River	004		38	38	YES			22646
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	IND	Indian River	004		38	38	YES			23615
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	MRT	Martin	004		40	40	YES			30501
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	MRT	Martin	004		40	40	YES			29528
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	MRT	Martin	004		40	40	YES			29130
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	MRT	Martin	004		40	40	YES			29447
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	MRT	Martin	004		40	40	YES			29407
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	MRT	Martin	004		40	40	YES			30044
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	OKE	Okeechobee	004		18	18	YES			5301
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	OKE	Okeechobee	004		18	18	YES			5271
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	OKE	Okeechobee	004		18	18	YES			5378
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	OKE	Okeechobee	004		18	18	YES			5099
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	OKE	Okeechobee	004		18	18	YES			5420
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	OKE	Okeechobee	004		18	18	YES			5417
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	PAL	Palm Beach	004		531	531	YES			244183
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	PAL	Palm Beach	004		531	531	YES			250976
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	PAL	Palm Beach	004		531	531	YES			236400
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	PAL	Palm Beach	004		531	531	YES			249595
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	PAL	Palm Beach	004		531	531	YES			248890
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	PAL	Palm Beach	004		531	531	YES			252487
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	STL	St. Lucie	004		78	78	YES			44293
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	STL	St. Lucie	004		78	78	YES			45231
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	STL	St. Lucie	004		78	78	YES			43787
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	STL	St. Lucie	004		78	78	YES			42705
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	STL	St. Lucie	004		78	78	YES			44800
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	STL	St. Lucie	004		78	78	YES			44170
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	BRO	Broward	004		609	609	NO			104212
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	BRO	Broward	004		609	609	NO			105178
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	BRO	Broward	004		609	609	NO			112766
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	BRO	Broward	004		609	609	NO			102411
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	BRO	Broward	004		609	609	NO			100378
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	BRO	Broward	004		609	609	NO			96100
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	IND	Indian River	004		38	38	NO			8731
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	IND	Indian River	004		38	38	NO			8811
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	IND	Indian River	004		38	38	NO			8727
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	IND	Indian River	004		38	38	NO			9422
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	IND	Indian River	004		38	38	NO			8919
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	IND	Indian River	004		38	38	NO			8870
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	MRT	Martin	004		40	40	NO			10976
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	MRT	Martin	004		40	40	NO			11196
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	MRT	Martin	004		40	40	NO			10861
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	MRT	Martin	004		40	40	NO			10682
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	MRT	Martin	004		40	40	NO			11003
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	MRT	Martin	004		40	40	NO			10270
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	OKE	Okeechobee	004		18	18	NO			2612
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	OKE	Okeechobee	004		18	18	NO			2734
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	OKE	Okeechobee	004		18	18	NO			2664
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	OKE	Okeechobee	004		18	18	NO			2732
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	OKE	Okeechobee	004		18	18	NO			2894
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	OKE	Okeechobee	004		18	18	NO			2659
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	PAL	Palm Beach	004		531	531	NO			72464
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	PAL	Palm Beach	004		531	531	NO			69694
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	PAL	Palm Beach	004		531	531	NO			76529
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	PAL	Palm Beach	004		531	531	NO			72743
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	PAL	Palm Beach	004		531	531	NO			69475
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	PAL	Palm Beach	004		531	531	NO			67410
11/7/2000	NOP	Non-Partisan	D45	Shall Judge Barry J. Stone be retained in office?	STL	St. Lucie	004		78	78	NO			18074
11/7/2000	NOP	Non-Partisan	D46	Shall Judge Carole Y. Taylor be retained in office?	STL	St. Lucie	004		78	78	NO			17180
11/7/2000	NOP	Non-Partisan	D44	Shall Judge Larry A. Klein be retained in office?	STL	St. Lucie	004		78	78	NO			18584
11/7/2000	NOP	Non-Partisan	D43	Shall Judge Fred A. Hazouri be retained in office?	STL	St. Lucie	004		78	78	NO			19533
11/7/2000	NOP	Non-Partisan	D41	Shall Judge John W. Dell be retained in office?	STL	St. Lucie	004		78	78	NO			18370
11/7/2000	NOP	Non-Partisan	D42	Shall Judge Bobby W. Gunther be retained in office?	STL	St. Lucie	004		78	78	NO			18514
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	BRE	Brevard	005		177	177	YES			128693
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	CIT	Citrus	005		35	35	YES			35493
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	FLA	Flagler	005		27	27	YES			17100
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	HER	Hernando	005		51	51	YES			39504
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	LAK	Lake	005		86	86	YES			48321
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	MRN	Marion	005		96	96	YES			56402
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	ORA	Orange	005		232	232	YES			168207
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	OSC	Osceola	005		66	66	YES			31841
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	PUT	Putnam	005		50	50	YES			13599
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	SEM	Seminole	005		133	133	YES			83811
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	STJ	St. Johns	005		58	58	YES			34636
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	SUM	Sumter	005		24	24	YES			12255
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	VOL	Volusia	005		172	172	YES			111794
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	BRE	Brevard	005		177	177	NO			50512
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	CIT	Citrus	005		35	35	NO			14120
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	FLA	Flagler	005		27	27	NO			5744
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	HER	Hernando	005		51	51	NO			15363
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	LAK	Lake	005		86	86	NO			20342
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	MRN	Marion	005		96	96	NO			27426
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	ORA	Orange	005		232	232	NO			57940
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	OSC	Osceola	005		66	66	NO			13034
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	PUT	Putnam	005		50	50	NO			7759
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	SEM	Seminole	005		133	133	NO			29948
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	STJ	St. Johns	005		58	58	NO			13120
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	SUM	Sumter	005		24	24	NO			5827
11/7/2000	NOP	Non-Partisan	D51	Shall Judge Emerson R. Thompson, Jr. be retained in office?	VOL	Volusia	005		172	172	NO			40487
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	008	617	617	Miller	David	C.	245765
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	008	617	617	Peckins	David		140934
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	025	617	617	Murphy	Dennis	J.	208959
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	025	617	617	Mendez	Gina		196724
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	HIL	Hillsborough	013	025	320	320	Foster, Jr.	Robert	A.	143977
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	HIL	Hillsborough	013	025	320	320	Baldwin	Leland	Anne	133752
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	031	609	609	Fields	Samuel 'Sam'		205558
11/7/2000	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	031	609	609	Beach	Marcia		222979
